PersonID,CommentID
tt1211150,C0003846
tt1211151,C0003847
tt1211152,C0003848
tt1211153,C0003849
tt1211154,C0003850
tt1211155,C0003851
tt1211156,C0003852
tt1211157,C0003853
tt1211158,C0003854
tt1211159,C0003855
tt1211160,C0003856
tt1211161,C0003857
tt1211162,C0003858
tt1211163,C0003859
tt1211164,C0003860
tt1211165,C0003861
tt1211166,C0003862
tt1211167,C0003863
tt1211168,C0003864
tt1211169,C0003865
tt1211170,C0003866
tt1211171,C0003867
tt1211172,C0003868
tt1211173,C0003869
tt1211174,C0003870
tt1211175,C0003871
tt1211176,C0003872
tt1211177,C0003873
tt1211178,C0003874
tt1211179,C0003875
tt1211180,C0003876
tt1211181,C0003877
tt1211182,C0003878
tt1211183,C0003879
tt1211184,C0003880
tt1211185,C0003881
tt1211186,C0003882
tt1211187,C0003883
tt1211188,C0003884
tt1211189,C0003885
tt1211190,C0003886
tt1211191,C0003887
tt1211192,C0003888
tt1211193,C0003889
tt1211194,C0003890
tt1211195,C0003891
tt1211196,C0003892
tt1211197,C0003893
tt1211198,C0003894
tt1211199,C0003895
tt1211200,C0003896
tt1211202,C0003897
tt1211204,C0003898
tt1211207,C0003899
tt1211218,C0003900
am1221215,C0003901
am1221216,C0003902
am1221217,C0003903
am1221218,C0003904
am1221219,C0003905
am1221220,C0003906
am1221221,C0003907
am1221222,C0003908
am1221223,C0003909
am1221224,C0003910
am1221225,C0003911
am1221226,C0003912
am1221227,C0003913
am1221228,C0003914
am1221229,C0003915
am1221230,C0003916
am1221231,C0003917
am1221232,C0003918
am1221233,C0003919
am1221814,C0003920
am1221815,C0003921
am1221816,C0003922
am1221817,C0003923
am1221818,C0003924
am1221819,C0003925
am1221820,C0003926
am1221821,C0003927
am1221822,C0003928
am1221823,C0003929
am1221824,C0003930
am1221825,C0003931
am1221826,C0003932
am1221827,C0003933
am1221828,C0003934
am1221829,C0003935
am1221830,C0003936
am1221831,C0003937
am1221832,C0003938
am1221833,C0003939
am1222215,C0003940
bb1221000,C0003941
bb1221001,C0003942
bb1221002,C0003943
bb1221003,C0003944
bb1221004,C0003945
bb1221005,C0003946
bb1221006,C0003947
bb1221007,C0003948
bb1221008,C0003949
bb1221009,C0003950
bb1221010,C0003951
bb1221011,C0003952
bb1221012,C0003953
bb1221013,C0003954
bb1221014,C0003955
bb1221365,C0003956
bb1221366,C0003957
bb1221367,C0003958
bb1221368,C0003959
bb1221369,C0003960
bb1221370,C0003961
bb1221371,C0003962
bb1221372,C0003963
bb1221373,C0003964
bb1221374,C0003965
bb1221375,C0003966
bb1221376,C0003967
bb1221377,C0003968
bb1221378,C0003969
bb1221379,C0003970
bb1221380,C0003971
bb1221381,C0003972
bb1221382,C0003973
bb1221383,C0003974
bb1221384,C0003975
bb1221385,C0003976
bb1221386,C0003977
bb1221387,C0003978
bb1221388,C0003979
bb1221389,C0003980
bb1221390,C0003981
bb1221391,C0003982
bb1221392,C0003983
bb1221393,C0003984
bb1221394,C0003985
bb1221395,C0003986
bb1221396,C0003987
bb1221397,C0003988
bb1221398,C0003989
bb1221399,C0003990
bb1221400,C0003991
bb1221401,C0003992
bb1221402,C0003993
bb1221403,C0003994
bb1221404,C0003995
bb1221405,C0003996
bb1221406,C0003997
bb1221407,C0003998
bb1221408,C0003999
bb1221409,C0004000
bb1221410,C0004001
bb1221411,C0004002
bb1221412,C0004003
bb1221413,C0004004
bb1221414,C0004005
bb1221415,C0004006
bb1221416,C0004007
bb1221417,C0004008
bb1221418,C0004009
bb1221419,C0004010
bb1221420,C0004011
bb1221421,C0004012
ce1221044,C0004013
ce1221045,C0004014
ce1221046,C0004015
ce1221047,C0004016
ce1221048,C0004017
ce1221049,C0004018
ce1221050,C0004019
ce1221051,C0004020
ce1221052,C0004021
ce1221053,C0004022
ce1221054,C0004023
ce1221055,C0004024
ce1221056,C0004025
ce1221057,C0004026
ce1221058,C0004027
ce1221059,C0004028
ce1221060,C0004029
ce1221061,C0004030
ce1221062,C0004031
ce1221063,C0004032
ce1221064,C0004033
ce1221065,C0004034
ce1221066,C0004035
ce1221067,C0004036
ce1221068,C0004037
ce1221069,C0004038
ce1221070,C0004039
ce1221071,C0004040
ce1221072,C0004041
ce1221514,C0004042
ce1221515,C0004043
ce1221516,C0004044
ce1221517,C0004045
ce1221518,C0004046
ce1221519,C0004047
ce1221520,C0004048
ce1221521,C0004049
ce1221522,C0004050
ce1221523,C0004051
ce1221524,C0004052
ce1221525,C0004053
ce1221526,C0004054
ce1221527,C0004055
ce1221528,C0004056
ce1221529,C0004057
ce1221530,C0004058
ce1221531,C0004059
ce1221532,C0004060
ce1221533,C0004061
ce1221534,C0004062
ce1221535,C0004063
ce1221536,C0004064
ce1221537,C0004065
ce1221538,C0004066
ce1221539,C0004067
ce1221540,C0004068
ce1221541,C0004069
ce1221542,C0004070
ce1221543,C0004071
ce1221544,C0004072
ce1221545,C0004073
ce1221546,C0004074
ce1221547,C0004075
ce1221548,C0004076
ce1221549,C0004077
ce1221550,C0004078
ce1221551,C0004079
ce1221552,C0004080
ce1221553,C0004081
ce1221554,C0004082
ce1221555,C0004083
ce1221556,C0004084
ce1221557,C0004085
ce1221558,C0004086
ce1221559,C0004087
ce1221560,C0004088
ce1221561,C0004089
ce1221562,C0004090
ce1221563,C0004091
ce1221564,C0004092
ce1221565,C0004093
ce1221566,C0004094
ce1221567,C0004095
ce1221568,C0004096
ce1221569,C0004097
ce1221570,C0004098
ce1221571,C0004099
ce1221572,C0004100
ce1221573,C0004101
ce1221574,C0004102
ce1221575,C0004103
ce1221576,C0004104
ce1221577,C0004105
ce1221578,C0004106
ce1221579,C0004107
ce1221580,C0004108
ce1221581,C0004109
ce1221582,C0004110
ce1221583,C0004111
ce1221584,C0004112
ce1221585,C0004113
ce1221586,C0004114
ce1221587,C0004115
ce1221588,C0004116
ce1221589,C0004117
ce1221590,C0004118
ce1221591,C0004119
ce1221592,C0004120
ce1222209,C0004121
ch1221015,C0004122
ch1221016,C0004123
ch1221017,C0004124
ch1221018,C0004125
ch1221019,C0004126
ch1221020,C0004127
ch1221021,C0004128
ch1221022,C0004129
ch1221023,C0004130
ch1221024,C0004131
ch1221025,C0004132
ch1221026,C0004133
ch1221027,C0004134
ch1221028,C0004135
ch1221029,C0004136
ch1221030,C0004137
ch1221031,C0004138
ch1221032,C0004139
ch1221033,C0004140
ch1221034,C0004141
ch1221035,C0004142
ch1221422,C0004143
ch1221423,C0004144
ch1221424,C0004145
ch1221425,C0004146
ch1221426,C0004147
ch1221427,C0004148
ch1221428,C0004149
ch1221429,C0004150
ch1221430,C0004151
ch1221431,C0004152
ch1221432,C0004153
ch1221433,C0004154
ch1221434,C0004155
ch1221435,C0004156
ch1221436,C0004157
ch1221437,C0004158
ch1221438,C0004159
ch1221439,C0004160
ch1221440,C0004161
ch1221441,C0004162
ch1221442,C0004163
ch1221443,C0004164
ch1221444,C0004165
ch1221445,C0004166
ch1221446,C0004167
ch1221447,C0004168
ch1221448,C0004169
ch1221449,C0004170
ch1221450,C0004171
ch1221451,C0004172
ch1221452,C0004173
ch1221453,C0004174
ch1221454,C0004175
ch1221455,C0004176
ch1221456,C0004177
ch1221457,C0004178
ch1221458,C0004179
ch1221459,C0004180
ch1221460,C0004181
ch1221461,C0004182
ch1221462,C0004183
ch1221463,C0004184
ch1221464,C0004185
ch1221465,C0004186
ch1221466,C0004187
ch1221467,C0004188
ch1221468,C0004189
ch1221469,C0004190
ch1221470,C0004191
ch1221471,C0004192
ch1221472,C0004193
ch1221473,C0004194
ch1221474,C0004195
ch1221475,C0004196
ch1222212,C0004197
ch7221036,C0004198
ch7221037,C0004199
ch7221038,C0004200
ch7221039,C0004201
ch7221040,C0004202
ch7221041,C0004203
ch7221042,C0004204
ch7221043,C0004205
ch7221476,C0004206
ch7221477,C0004207
ch7221478,C0004208
ch7221479,C0004209
ch7221480,C0004210
ch7221481,C0004211
ch7221482,C0004212
ch7221483,C0004213
ch7221484,C0004214
ch7221485,C0004215
ch7221486,C0004216
ch7221487,C0004217
ch7221488,C0004218
ch7221489,C0004219
ch7221490,C0004220
ch7221491,C0004221
ch7221492,C0004222
ch7221493,C0004223
ch7221494,C0004224
ch7221495,C0004225
ch7221496,C0004226
ch7221497,C0004227
ch7221498,C0004228
ch7221499,C0004229
ch7221500,C0004230
ch7221501,C0004231
ch7221502,C0004232
ch7221503,C0004233
ch7221504,C0004234
ch7221505,C0004235
ch7221506,C0004236
ch7221507,C0004237
ch7221508,C0004238
ch7221509,C0004239
ch7221510,C0004240
ch7221511,C0004241
ch7221512,C0004242
ch7221513,C0004243
ch7222213,C0004244
cs1221073,C0004245
cs1221074,C0004246
cs1221075,C0004247
cs1221076,C0004248
cs1221077,C0004249
cs1221078,C0004250
cs1221079,C0004251
cs1221080,C0004252
cs1221081,C0004253
cs1221082,C0004254
cs1221083,C0004255
cs1221084,C0004256
cs1221085,C0004257
cs1221086,C0004258
cs1221087,C0004259
cs1221088,C0004260
cs1221089,C0004261
cs1221090,C0004262
cs1221091,C0004263
cs1221092,C0004264
cs1221093,C0004265
cs1221094,C0004266
cs1221095,C0004267
cs1221096,C0004268
cs1221097,C0004269
cs1221098,C0004270
cs1221099,C0004271
cs1221100,C0004272
cs1221101,C0004273
cs1221102,C0004274
cs1221103,C0004275
cs1221104,C0004276
cs1221105,C0004277
cs1221106,C0004278
cs1221107,C0004279
cs1221108,C0004280
cs1221109,C0004281
cs1221110,C0004282
cs1221111,C0004283
cs1221112,C0004284
cs1221113,C0004285
cs1221114,C0004286
cs1221115,C0004287
cs1221116,C0004288
cs1221117,C0004289
cs1221118,C0004290
cs1221119,C0004291
cs1221120,C0004292
cs1221121,C0004293
cs1221122,C0004294
cs1221123,C0004295
cs1221124,C0004296
cs1221125,C0004297
cs1221126,C0004298
cs1221127,C0004299
cs1221128,C0004300
cs1221129,C0004301
cs1221130,C0004302
cs1221131,C0004303
cs1221132,C0004304
cs1221593,C0004305
cs1221594,C0004306
cs1221595,C0004307
cs1221596,C0004308
cs1221597,C0004309
cs1221598,C0004310
cs1221599,C0004311
cs1221600,C0004312
cs1221601,C0004313
cs1221602,C0004314
cs1221603,C0004315
cs1221604,C0004316
cs1221605,C0004317
cs1221606,C0004318
cs1221607,C0004319
cs1221608,C0004320
cs1221609,C0004321
cs1221610,C0004322
cs1221611,C0004323
cs1221612,C0004324
cs1221613,C0004325
cs1221614,C0004326
cs1221615,C0004327
cs1221616,C0004328
cs1221617,C0004329
cs1221618,C0004330
cs1221619,C0004331
cs1221620,C0004332
cs1221621,C0004333
cs1221622,C0004334
cs1221623,C0004335
cs1221624,C0004336
cs1221625,C0004337
cs1221626,C0004338
cs1221627,C0004339
cs1221628,C0004340
cs1221629,C0004341
cs1221630,C0004342
cs1221631,C0004343
cs1221632,C0004344
cs1221633,C0004345
cs1221634,C0004346
cs5221133,C0004347
cs5221134,C0004348
cs5221135,C0004349
cs5221136,C0004350
cs5221137,C0004351
cs5221138,C0004352
cs5221139,C0004353
cs5221140,C0004354
cs5221141,C0004355
cs5221142,C0004356
cs5221143,C0004357
cs5221144,C0004358
cs5221145,C0004359
cs5221146,C0004360
cs5221147,C0004361
cs5221148,C0004362
cs5221635,C0004363
cs5221636,C0004364
cs5221637,C0004365
cs5221638,C0004366
cs5221639,C0004367
cs5221640,C0004368
cs5221641,C0004369
cs5221642,C0004370
cs5221643,C0004371
cs5221644,C0004372
cs5221645,C0004373
cs5221646,C0004374
cs5221647,C0004375
cs5221648,C0004376
cs5221649,C0004377
cs5221650,C0004378
cs5221651,C0004379
cs5221652,C0004380
cs5221653,C0004381
cs5221654,C0004382
cs5221655,C0004383
ee1221149,C0004384
ee1221150,C0004385
ee1221151,C0004386
ee1221152,C0004387
ee1221153,C0004388
ee1221154,C0004389
ee1221155,C0004390
ee1221156,C0004391
ee1221157,C0004392
ee1221158,C0004393
ee1221159,C0004394
ee1221160,C0004395
ee1221161,C0004396
ee1221162,C0004397
ee1221163,C0004398
ee1221164,C0004399
ee1221165,C0004400
ee1221166,C0004401
ee1221167,C0004402
ee1221168,C0004403
ee1221169,C0004404
ee1221170,C0004405
ee1221171,C0004406
ee1221172,C0004407
ee1221173,C0004408
ee1221174,C0004409
ee1221175,C0004410
ee1221176,C0004411
ee1221177,C0004412
ee1221178,C0004413
ee1221179,C0004414
ee1221180,C0004415
ee1221181,C0004416
ee1221182,C0004417
ee1221183,C0004418
ee1221184,C0004419
ee1221185,C0004420
ee1221186,C0004421
ee1221187,C0004422
ee1221188,C0004423
ee1221656,C0004424
ee1221657,C0004425
ee1221658,C0004426
ee1221659,C0004427
ee1221660,C0004428
ee1221661,C0004429
ee1221662,C0004430
ee1221663,C0004431
ee1221664,C0004432
ee1221665,C0004433
ee1221666,C0004434
ee1221667,C0004435
ee1221668,C0004436
ee1221669,C0004437
ee1221670,C0004438
ee1221671,C0004439
ee1221672,C0004440
ee1221673,C0004441
ee1221674,C0004442
ee1221675,C0004443
ee1221676,C0004444
ee1221677,C0004445
ee1221678,C0004446
ee1221679,C0004447
ee1221680,C0004448
ee1221681,C0004449
ee1221682,C0004450
ee1221683,C0004451
ee1221684,C0004452
ee1221685,C0004453
ee1221686,C0004454
ee1221687,C0004455
ee1221688,C0004456
ee1221689,C0004457
ee1221690,C0004458
ee1221691,C0004459
ee1221692,C0004460
ee1221693,C0004461
ee1221694,C0004462
ee1221695,C0004463
ee1221696,C0004464
ee1221697,C0004465
ee1221698,C0004466
ee1221699,C0004467
ee1221700,C0004468
ee1221701,C0004469
ee1221702,C0004470
ee1221703,C0004471
ee1221704,C0004472
ee1221705,C0004473
ee1221706,C0004474
ee1221707,C0004475
ee1221708,C0004476
ee1221709,C0004477
ee1221710,C0004478
ee1221711,C0004479
ee1221712,C0004480
ee1221713,C0004481
ee1221714,C0004482
ee1221715,C0004483
ee1221716,C0004484
ee1221717,C0004485
ee1221718,C0004486
ee1221719,C0004487
ee1221720,C0004488
ee1221721,C0004489
ee1221722,C0004490
ee1221723,C0004491
ee1221724,C0004492
ee1221725,C0004493
ee1221726,C0004494
ee1221727,C0004495
ee1221728,C0004496
ee1221729,C0004497
ee1221730,C0004498
ee1221731,C0004499
ee1221732,C0004500
ee1221733,C0004501
ee1221734,C0004502
ee3221189,C0004503
ee3221190,C0004504
ee3221191,C0004505
ee3221192,C0004506
ee3221193,C0004507
ee3221194,C0004508
ee3221195,C0004509
ee3221196,C0004510
ee3221197,C0004511
ee3221198,C0004512
ee3221199,C0004513
ee3221735,C0004514
ee3221736,C0004515
ee3221737,C0004516
ee3221738,C0004517
ee3221739,C0004518
ee3221740,C0004519
ee3221741,C0004520
ee3221742,C0004521
ee3221743,C0004522
ee3221744,C0004523
ee3221745,C0004524
ee3221746,C0004525
ee3221747,C0004526
ee3221748,C0004527
ee3221749,C0004528
ee3221750,C0004529
ee3221751,C0004530
ee3221752,C0004531
ee3221753,C0004532
ee3221754,C0004533
ee3221755,C0004534
ee3221756,C0004535
ee3221757,C0004536
ee3221758,C0004537
ee3221759,C0004538
ee3221760,C0004539
ee3221761,C0004540
ee3221762,C0004541
ee3221763,C0004542
ee3221764,C0004543
ee3221765,C0004544
ee3221766,C0004545
ee3221767,C0004546
ee3221768,C0004547
ee3221769,C0004548
ee3221770,C0004549
ee3221771,C0004550
ee3221772,C0004551
ee3221773,C0004552
ee3221774,C0004553
ee3221775,C0004554
ee3221776,C0004555
ee3221777,C0004556
ee3221778,C0004557
ee3221779,C0004558
ee3221780,C0004559
ee3221781,C0004560
ee3221782,C0004561
ee3221783,C0004562
ee3221784,C0004563
ee3221785,C0004564
ee3221786,C0004565
ee3221787,C0004566
ee3221788,C0004567
es1221200,C0004568
es1221201,C0004569
es1221202,C0004570
es1221203,C0004571
es1221204,C0004572
es1221205,C0004573
es1221206,C0004574
es1221207,C0004575
es1221208,C0004576
es1221209,C0004577
es1221210,C0004578
es1221211,C0004579
es1221212,C0004580
es1221213,C0004581
es1221214,C0004582
es1221789,C0004583
es1221790,C0004584
es1221791,C0004585
es1221792,C0004586
es1221793,C0004587
es1221794,C0004588
es1221795,C0004589
es1221796,C0004590
es1221797,C0004591
es1221798,C0004592
es1221799,C0004593
es1221800,C0004594
es1221801,C0004595
es1221802,C0004596
es1221803,C0004597
es1221804,C0004598
es1221805,C0004599
es1221806,C0004600
es1221807,C0004601
es1221808,C0004602
es1221809,C0004603
es1221810,C0004604
es1221811,C0004605
es1221812,C0004606
es1221813,C0004607
es1222210,C0004608
es1222214,C0004609
me1221305,C0004610
me1221306,C0004611
me1221307,C0004612
me1221308,C0004613
me1221309,C0004614
me1221310,C0004615
me1221311,C0004616
me1221312,C0004617
me1221313,C0004618
me1221314,C0004619
me1221315,C0004620
me1221316,C0004621
me1221317,C0004622
me1221318,C0004623
me1221319,C0004624
me1221320,C0004625
me1221321,C0004626
me1221322,C0004627
me1221323,C0004628
me1221324,C0004629
me1221325,C0004630
me1221326,C0004631
me1221327,C0004632
me1221328,C0004633
me1221329,C0004634
me1221330,C0004635
me1221331,C0004636
me1221989,C0004637
me1221990,C0004638
me1221991,C0004639
me1221992,C0004640
me1221993,C0004641
me1221994,C0004642
me1221995,C0004643
me1221996,C0004644
me1221997,C0004645
me1221998,C0004646
me1221999,C0004647
me1222000,C0004648
me1222001,C0004649
me1222002,C0004650
me1222003,C0004651
me1222004,C0004652
me1222005,C0004653
me1222006,C0004654
me1222007,C0004655
me1222008,C0004656
me1222009,C0004657
me1222010,C0004658
me1222011,C0004659
me1222012,C0004660
me1222013,C0004661
me1222014,C0004662
me1222015,C0004663
me1222016,C0004664
me1222017,C0004665
me1222018,C0004666
me1222019,C0004667
me1222020,C0004668
me1222021,C0004669
me1222022,C0004670
me1222023,C0004671
me1222024,C0004672
me1222025,C0004673
me1222026,C0004674
me1222027,C0004675
me1222028,C0004676
me1222029,C0004677
me1222030,C0004678
me1222031,C0004679
me1222032,C0004680
me1222033,C0004681
me1222034,C0004682
me1222035,C0004683
me1222036,C0004684
me1222037,C0004685
me1222038,C0004686
me1222039,C0004687
me1222040,C0004688
me1222041,C0004689
me1222042,C0004690
me1222043,C0004691
me1222044,C0004692
me1222045,C0004693
me1222046,C0004694
me1222047,C0004695
me1222048,C0004696
me1222049,C0004697
me1222050,C0004698
me1222051,C0004699
me1222052,C0004700
me1222053,C0004701
me1222054,C0004702
me1222055,C0004703
me1222056,C0004704
me1222219,C0004705
me1222220,C0004706
me2221332,C0004707
me2221333,C0004708
me2221334,C0004709
me2221335,C0004710
me2221336,C0004711
me2221337,C0004712
me2221338,C0004713
me2221339,C0004714
me2221340,C0004715
me2221341,C0004716
me2221342,C0004717
me2221343,C0004718
me2221344,C0004719
me2221345,C0004720
me2221346,C0004721
me2221347,C0004722
me2221348,C0004723
me2221349,C0004724
me2221350,C0004725
me2222057,C0004726
me2222058,C0004727
me2222059,C0004728
me2222060,C0004729
me2222061,C0004730
me2222062,C0004731
me2222063,C0004732
me2222064,C0004733
me2222065,C0004734
me2222066,C0004735
me2222067,C0004736
me2222068,C0004737
me2222069,C0004738
me2222070,C0004739
me2222071,C0004740
me2222072,C0004741
me2222073,C0004742
me2222074,C0004743
me2222075,C0004744
me2222076,C0004745
me2222077,C0004746
me2222078,C0004747
me2222079,C0004748
me2222080,C0004749
me2222081,C0004750
me2222082,C0004751
me2222083,C0004752
me2222084,C0004753
me2222085,C0004754
me2222086,C0004755
me2222087,C0004756
me2222088,C0004757
me2222089,C0004758
me2222090,C0004759
me2222091,C0004760
me2222092,C0004761
me2222093,C0004762
me2222094,C0004763
me2222095,C0004764
me2222096,C0004765
me2222097,C0004766
me2222098,C0004767
me2222099,C0004768
me2222100,C0004769
me2222101,C0004770
me2222102,C0004771
me2222103,C0004772
me2222104,C0004773
me2222105,C0004774
me2222106,C0004775
me2222107,C0004776
me2222108,C0004777
me2222109,C0004778
me2222110,C0004779
me2222111,C0004780
me2222112,C0004781
me2222113,C0004782
me2222114,C0004783
me2222115,C0004784
