PersonID,GroupID
bb1221417,G0000009
bb1221418,G0000012
bb1221419,G0000009
bb1221420,G0000006
bb1221421,G0000015
ce1221044,G0000006
ce1221045,G0000013
ce1221046,G0000003
ce1221047,G0000011
ce1221048,G0000015
ce1221049,G0000008
ce1221050,G0000004
ce1221051,G0000006
ce1221052,G0000003
ce1221053,G0000013
ce1221054,G0000009
ce1221055,G0000003
ce1221056,G0000011
ce1221057,G0000015
ce1221058,G0000015
ce1221059,G0000014
ce1221060,G0000009
ce1221061,G0000007
ce1221062,G0000013
ce1221063,G0000006
ce1221064,G0000015
ce1221065,G0000006
ce1221066,G0000003
ce1221067,G0000013
ce1221068,G0000011
ce1221069,G0000008
ce1221070,G0000007
ce1221071,G0000015
ce1221072,G0000015
ce1221514,G0000009
ce1221515,G0000009
ce1221516,G0000013
ce1221517,G0000003
ce1221518,G0000009
ce1221519,G0000007
ce1221520,G0000013
ce1221521,G0000004
ce1221522,G0000006
ce1221523,G0000014
ce1221524,G0000008
ce1221525,G0000013
ce1221526,G0000003
ce1221527,G0000011
ce1221528,G0000009
ce1221529,G0000007
ce1221530,G0000013
ce1221531,G0000006
ce1221532,G0000009
ce1221533,G0000009
ce1221534,G0000003
ce1221535,G0000013
ce1221536,G0000004
ce1221537,G0000006
ce1221538,G0000013
ce1221539,G0000009
ce1221540,G0000008
ce1221541,G0000003
ce1221542,G0000013
ce1221543,G0000006
ce1221544,G0000009
ce1221545,G0000015
ce1221546,G0000015
ce1221547,G0000015
ce1221548,G0000015
ce1221549,G0000015
ce1221550,G0000015
ce1221551,G0000015
ce1221552,G0000015
ce1221553,G0000007
ce1221554,G0000013
ce1221555,G0000014
ce1221556,G0000011
ce1221557,G0000013
ce1221558,G0000009
ce1221559,G0000015
ce1221560,G0000015
ce1221561,G0000009
ce1221562,G0000004
ce1221563,G0000013
ce1221564,G0000006
ce1221565,G0000009
ce1221566,G0000003
ce1221567,G0000013
ce1221568,G0000007
ce1221569,G0000009
ce1221570,G0000007
ce1221571,G0000014
ce1221572,G0000013
ce1221573,G0000009
ce1221574,G0000007
ce1221575,G0000006
ce1221576,G0000013
ce1221577,G0000009
ce1221578,G0000007
ce1221579,G0000015
ce1221580,G0000015
ce1221581,G0000015
ce1221582,G0000015
ce1221583,G0000009
ce1221584,G0000003
ce1221585,G0000009
ce1221586,G0000013
ce1221587,G0000009
ce1221588,G0000007
ce1221589,G0000013
ce1221590,G0000015
ce1221591,G0000015
ce1221592,G0000004
ce1222209,G0000013
ch1221015,G0000015
ch1221016,G0000012
ch1221017,G0000005
ch1221018,G0000005
ch1221019,G0000005
ch1221020,G0000007
ch1221021,G0000015
ch1221022,G0000015
ch1221023,G0000015
ch1221024,G0000005
ch1221025,G0000005
ch1221026,G0000005
ch1221027,G0000012
ch1221028,G0000015
ch1221029,G0000015
ch1221030,G0000005
ch1221031,G0000006
ch1221032,G0000012
ch1221033,G0000005
ch1221034,G0000006
ch1221035,G0000005
ch1221422,G0000006
ch1221423,G0000005
ch1221424,G0000012
ch1221425,G0000005
ch1221426,G0000005
ch1221427,G0000007
ch1221428,G0000012
ch1221429,G0000005
ch1221430,G0000005
ch1221431,G0000005
ch1221432,G0000006
ch1221433,G0000005
ch1221434,G0000006
ch1221435,G0000005
ch1221436,G0000005
ch1221437,G0000006
ch1221438,G0000005
ch1221439,G0000005
ch1221440,G0000015
ch1221441,G0000015
ch1221442,G0000015
ch1221443,G0000006
ch1221444,G0000007
ch1221445,G0000005
ch1221446,G0000006
ch1221447,G0000005
ch1221448,G0000005
ch1221449,G0000015
ch1221450,G0000015
ch1221451,G0000005
ch1221452,G0000006
ch1221453,G0000005
ch1221454,G0000006
ch1221455,G0000005
ch1221456,G0000006
ch1221457,G0000005
ch1221458,G0000005
ch1221459,G0000007
ch1221460,G0000005
ch1221461,G0000006
ch1221462,G0000005
ch1221463,G0000015
ch1221464,G0000015
ch1221465,G0000005
ch1221466,G0000007
ch1221467,G0000005
ch1221468,G0000006
ch1221469,G0000005
ch1221470,G0000015
ch1221471,G0000015
ch1221472,G0000012
ch1221473,G0000007
ch1221474,G0000005
ch1221475,G0000015
ch1222212,G0000005
ch7221036,G0000012
ch7221037,G0000008
ch7221038,G0000014
ch7221039,G0000014
ch7221040,G0000013
ch7221041,G0000008
ch7221042,G0000015
ch7221043,G0000015
ch7221476,G0000014
ch7221477,G0000014
ch7221478,G0000014
ch7221479,G0000012
ch7221480,G0000013
ch7221481,G0000008
ch7221482,G0000014
ch7221483,G0000008
ch7221484,G0000014
ch7221485,G0000014
ch7221486,G0000015
ch7221487,G0000015
ch7221488,G0000015
ch7221489,G0000015
ch7221490,G0000008
ch7221491,G0000013
ch7221492,G0000014
ch7221493,G0000014
ch7221494,G0000015
ch7221495,G0000014
ch7221496,G0000014
ch7221497,G0000012
ch7221498,G0000008
ch7221499,G0000014
ch7221500,G0000014
ch7221501,G0000014
ch7221502,G0000014
ch7221503,G0000015
ch7221504,G0000015
ch7221505,G0000008
ch7221506,G0000013
ch7221507,G0000014
ch7221508,G0000014
ch7221509,G0000014
ch7221510,G0000015
ch7221511,G0000014
ch7221512,G0000008
ch7221513,G0000012
ch7222213,G0000015
cs1221073,G0000015
cs1221074,G0000006
cs1221075,G0000003
cs1221076,G0000011
cs1221077,G0000012
cs1221078,G0000008
cs1221079,G0000003
cs1221080,G0000005
cs1221081,G0000007
cs1221082,G0000013
cs1221083,G0000012
cs1221084,G0000011
cs1221085,G0000003
cs1221086,G0000007
cs1221087,G0000005
cs1221088,G0000007
cs1221089,G0000011
cs1221090,G0000007
cs1221091,G0000005
cs1221092,G0000007
cs1221093,G0000015
cs1221094,G0000015
cs1221095,G0000015
cs1221096,G0000015
cs1221097,G0000015
cs1221098,G0000015
cs1221099,G0000003
cs1221100,G0000012
cs1221101,G0000005
cs1221102,G0000008
cs1221103,G0000015
cs1221104,G0000011
cs1221105,G0000005
cs1221106,G0000007
cs1221107,G0000007
cs1221108,G0000006
cs1221109,G0000005
cs1221110,G0000007
cs1221111,G0000012
cs1221112,G0000005
cs1221113,G0000011
cs1221114,G0000007
cs1221115,G0000011
cs1221116,G0000003
cs1221117,G0000007
cs1221118,G0000015
cs1221119,G0000015
cs1221120,G0000005
cs1221121,G0000006
cs1221122,G0000003
cs1221123,G0000013
cs1221124,G0000012
cs1221125,G0000011
cs1221126,G0000005
cs1221127,G0000015
cs1221128,G0000007
cs1221129,G0000005
cs1221130,G0000011
cs1221131,G0000012
cs1221132,G0000015
cs1221593,G0000007
cs1221594,G0000007
cs1221595,G0000007
cs1221596,G0000005
cs1221597,G0000007
cs1221598,G0000008
cs1221599,G0000011
cs1221600,G0000007
cs1221601,G0000005
cs1221602,G0000003
cs1221603,G0000007
cs1221604,G0000007
cs1221605,G0000015
cs1221606,G0000015
cs1221607,G0000015
cs1221608,G0000005
cs1221609,G0000013
cs1221610,G0000006
cs1221611,G0000011
cs1221612,G0000007
cs1221613,G0000015
cs1221614,G0000015
cs1221615,G0000003
cs1221616,G0000012
cs1221617,G0000005
cs1221618,G0000013
cs1221619,G0000007
cs1221620,G0000011
cs1221621,G0000008
cs1221622,G0000015
cs1221623,G0000015
cs1221624,G0000007
cs1221625,G0000012
cs1221626,G0000007
cs1221627,G0000011
cs1221628,G0000005
cs1221629,G0000007
cs1221630,G0000015
cs1221631,G0000015
cs1221632,G0000005
cs1221633,G0000007
cs1221634,G0000015
cs5221133,G0000003
cs5221134,G0000009
cs5221135,G0000004
cs5221136,G0000014
cs5221137,G0000011
cs5221138,G0000003
cs5221139,G0000014
cs5221140,G0000014
cs5221141,G0000014
cs5221142,G0000015
cs5221143,G0000009
cs5221144,G0000014
cs5221145,G0000015
cs5221146,G0000003
cs5221147,G0000014
cs5221148,G0000015
cs5221635,G0000014
cs5221636,G0000014
cs5221637,G0000014
cs5221638,G0000011
cs5221639,G0000004
cs5221640,G0000003
cs5221641,G0000009
cs5221642,G0000014
cs5221643,G0000014
cs5221644,G0000015
cs5221645,G0000015
cs5221646,G0000015
cs5221647,G0000014
cs5221648,G0000015
cs5221649,G0000004
cs5221650,G0000014
cs5221651,G0000014
cs5221652,G0000009
cs5221653,G0000015
cs5221654,G0000004
cs5221655,G0000011
ee1221149,G0000013
ee1221150,G0000011
ee1221151,G0000012
ee1221152,G0000004
ee1221153,G0000012
ee1221154,G0000013
ee1221155,G0000011
ee1221156,G0000004
ee1221157,G0000012
ee1221158,G0000004
ee1221159,G0000013
ee1221160,G0000012
ee1221161,G0000011
ee1221162,G0000008
ee1221163,G0000012
ee1221164,G0000011
ee1221165,G0000015
ee1221166,G0000012
ee1221167,G0000009
ee1221168,G0000015
ee1221169,G0000013
ee1221170,G0000012
ee1221171,G0000011
ee1221172,G0000008
ee1221173,G0000004
ee1221174,G0000015
ee1221175,G0000015
ee1221176,G0000015
ee1221177,G0000013
ee1221178,G0000012
ee1221179,G0000004
ee1221180,G0000013
ee1221181,G0000011
ee1221182,G0000015
ee1221183,G0000015
ee1221184,G0000013
ee1221185,G0000015
ee1221186,G0000012
ee1221187,G0000011
ee1221188,G0000015
ee1221656,G0000004
ee1221657,G0000005
ee1221658,G0000012
ee1221659,G0000009
ee1221660,G0000004
ee1221661,G0000012
ee1221662,G0000011
ee1221663,G0000009
ee1221664,G0000011
ee1221665,G0000012
ee1221666,G0000005
ee1221667,G0000013
ee1221668,G0000011
ee1221669,G0000012
ee1221670,G0000004
ee1221671,G0000011
ee1221672,G0000013
ee1221673,G0000004
ee1221674,G0000012
ee1221675,G0000008
ee1221676,G0000004
ee1221677,G0000011
ee1221678,G0000012
ee1221679,G0000015
ee1221680,G0000015
ee1221681,G0000015
ee1221682,G0000015
ee1221683,G0000015
ee1221684,G0000015
ee1221685,G0000015
ee1221686,G0000015
ee1221687,G0000004
ee1221688,G0000013
ee1221689,G0000011
ee1221690,G0000012
ee1221691,G0000004
ee1221692,G0000011
ee1221693,G0000012
ee1221694,G0000004
ee1221695,G0000015
ee1221696,G0000009
ee1221697,G0000012
ee1221698,G0000011
ee1221699,G0000004
ee1221700,G0000012
ee1221701,G0000009
ee1221702,G0000004
ee1221703,G0000012
ee1221704,G0000011
ee1221705,G0000013
ee1221706,G0000005
ee1221707,G0000004
ee1221708,G0000013
ee1221709,G0000011
ee1221710,G0000009
ee1221711,G0000011
ee1221712,G0000004
ee1221713,G0000011
ee1221714,G0000012
ee1221715,G0000004
ee1221716,G0000013
ee1221717,G0000015
ee1221718,G0000015
ee1221719,G0000015
ee1221720,G0000004
ee1221721,G0000013
ee1221722,G0000005
ee1221723,G0000012
ee1221724,G0000009
ee1221725,G0000008
ee1221726,G0000012
ee1221727,G0000004
ee1221728,G0000011
ee1221729,G0000015
ee1221730,G0000015
ee1221731,G0000004
ee1221732,G0000009
ee1221733,G0000004
ee1221734,G0000012
ee3221189,G0000007
ee3221190,G0000003
ee3221191,G0000007
ee3221192,G0000005
ee3221193,G0000007
ee3221194,G0000006
ee3221195,G0000003
ee3221196,G0000007
ee3221197,G0000006
ee3221198,G0000003
ee3221199,G0000013
ee3221735,G0000005
ee3221736,G0000013
ee3221737,G0000009
ee3221738,G0000006
ee3221739,G0000011
ee3221740,G0000003
ee3221741,G0000013
ee3221742,G0000007
ee3221743,G0000006
ee3221744,G0000007
ee3221745,G0000005
ee3221746,G0000011
ee3221747,G0000006
ee3221748,G0000007
ee3221749,G0000013
ee3221750,G0000007
ee3221751,G0000009
ee3221752,G0000006
ee3221753,G0000011
ee3221754,G0000015
ee3221755,G0000015
ee3221756,G0000015
ee3221757,G0000015
ee3221758,G0000015
ee3221759,G0000013
ee3221760,G0000003
ee3221761,G0000007
ee3221762,G0000005
ee3221763,G0000015
ee3221764,G0000013
ee3221765,G0000011
ee3221766,G0000007
ee3221767,G0000005
ee3221768,G0000003
ee3221769,G0000009
ee3221770,G0000009
ee3221771,G0000013
ee3221772,G0000007
ee3221773,G0000006
ee3221774,G0000015
ee3221775,G0000015
ee3221776,G0000015
ee3221777,G0000005
ee3221778,G0000007
ee3221779,G0000009
ee3221780,G0000006
ee3221781,G0000013
ee3221782,G0000007
ee3221783,G0000011
ee3221784,G0000007
ee3221785,G0000015
ee3221786,G0000015
ee3221787,G0000011
ee3221788,G0000015
es1221200,G0000011
es1221201,G0000005
es1221202,G0000004
es1221203,G0000015
es1221204,G0000015
es1221205,G0000011
es1221206,G0000005
es1221207,G0000007
es1221208,G0000015
es1221209,G0000015
es1221210,G0000011
es1221211,G0000005
es1221212,G0000007
es1221213,G0000004
es1221214,G0000015
es1221789,G0000005
es1221790,G0000007
es1221791,G0000005
es1221792,G0000011
es1221793,G0000004
es1221794,G0000005
es1221795,G0000007
es1221796,G0000005
es1221797,G0000011
es1221798,G0000007
es1221799,G0000015
es1221800,G0000015
es1221801,G0000011
es1221802,G0000005
es1221803,G0000004
es1221804,G0000005
es1221805,G0000004
es1221806,G0000007
es1221807,G0000011
es1221808,G0000005
es1221809,G0000004
es1221810,G0000011
es1221811,G0000007
es1221812,G0000015
es1221813,G0000005
es1222210,G0000007
es1222214,G0000015
me1221305,G0000003
me1221306,G0000008
me1221307,G0000009
me1221308,G0000003
me1221309,G0000008
me1221310,G0000003
me1221311,G0000003
me1221312,G0000008
me1221313,G0000015
me1221314,G0000003
me1221315,G0000008
me1221316,G0000009
me1221317,G0000004
me1221318,G0000003
me1221319,G0000008
me1221320,G0000009
me1221321,G0000008
me1221322,G0000003
me1221323,G0000008
me1221324,G0000015
me1221325,G0000003
me1221326,G0000008
me1221327,G0000004
me1221328,G0000015
me1221329,G0000003
me1221330,G0000008
me1221331,G0000004
me1221989,G0000004
me1221990,G0000003
me1221991,G0000008
me1221992,G0000003
me1221993,G0000009
me1221994,G0000003
me1221995,G0000008
me1221996,G0000003
me1221997,G0000008
me1221998,G0000009
me1221999,G0000003
me1222000,G0000008
me1222001,G0000003
me1222002,G0000009
me1222003,G0000003
me1222004,G0000008
me1222005,G0000004
me1222006,G0000003
me1222007,G0000008
me1222008,G0000003
me1222009,G0000003
me1222010,G0000015
me1222011,G0000015
me1222012,G0000015
me1222013,G0000015
me1222014,G0000015
me1222015,G0000015
me1222016,G0000015
me1222017,G0000008
me1222018,G0000003
me1222019,G0000009
me1222020,G0000003
me1222021,G0000008
me1222022,G0000003
me1222023,G0000008
me1222024,G0000015
me1222025,G0000015
me1222026,G0000009
me1222027,G0000003
me1222028,G0000008
me1222029,G0000003
me1222030,G0000008
me1222031,G0000003
me1222032,G0000004
me1222033,G0000009
me1222034,G0000008
me1222035,G0000003
me1222036,G0000008
me1222037,G0000009
me1222038,G0000003
me1222039,G0000015
me1222040,G0000015
me1222041,G0000015
me1222042,G0000015
me1222043,G0000009
me1222044,G0000003
me1222045,G0000009
me1222046,G0000008
me1222047,G0000003
me1222048,G0000009
me1222049,G0000008
me1222050,G0000003
me1222051,G0000015
me1222052,G0000015
me1222053,G0000009
me1222054,G0000003
me1222055,G0000008
me1222056,G0000015
me1222219,G0000003
me1222220,G0000009
me2221332,G0000008
me2221333,G0000006
me2221334,G0000003
me2221335,G0000007
me2221336,G0000003
me2221337,G0000015
me2221338,G0000015
me2221339,G0000008
me2221340,G0000006
me2221341,G0000003
me2221342,G0000008
me2221343,G0000007
me2221344,G0000006
me2221345,G0000003
me2221346,G0000008
me2221347,G0000004
me2221348,G0000015
me2221349,G0000015
me2221350,G0000015
me2222057,G0000008
me2222058,G0000003
me2222059,G0000008
me2222060,G0000004
me2222061,G0000003
me2222062,G0000007
me2222063,G0000008
me2222064,G0000003
me2222065,G0000008
me2222066,G0000006
me2222067,G0000008
me2222068,G0000003
me2222069,G0000008
me2222070,G0000009
me2222071,G0000008
me2222072,G0000009
me2222073,G0000003
me2222074,G0000007
me2222075,G0000008
me2222076,G0000004
me2222077,G0000008
me2222078,G0000003
me2222079,G0000008
me2222080,G0000015
me2222081,G0000015
me2222082,G0000015
me2222083,G0000015
me2222084,G0000015
me2222085,G0000008
me2222086,G0000003
me2222087,G0000007
me2222088,G0000008
me2222089,G0000003
me2222090,G0000008
me2222091,G0000015
me2222092,G0000015
me2222093,G0000003
me2222094,G0000004
me2222095,G0000008
me2222096,G0000007
me2222097,G0000008
me2222098,G0000009
me2222099,G0000008
me2222100,G0000003
me2222101,G0000007
me2222102,G0000003
me2222103,G0000008
me2222104,G0000003
me2222105,G0000007
me2222106,G0000008
me2222107,G0000003
me2222108,G0000015
me2222109,G0000015
me2222110,G0000015
me2222111,G0000015
me2222112,G0000015
me2222113,G0000008
me2222114,G0000009
me2222115,G0000003
me2222116,G0000008
me2222117,G0000007
me2222118,G0000008
me2222119,G0000003
me2222120,G0000015
me2222121,G0000006
me2222122,G0000003
me2222123,G0000008
me2222124,G0000007
me2222125,G0000004
me2222126,G0000009
me2222221,G0000015
ms1221249,G0000011
ms1221250,G0000011
ms1221251,G0000006
ms1221252,G0000015
ms1221253,G0000006
ms1221254,G0000011
ms1221255,G0000005
ms1221881,G0000011
ms1221882,G0000005
ms1221883,G0000011
ms1221884,G0000006
ms1221885,G0000011
ms1221886,G0000005
ms1221887,G0000011
ms1221888,G0000006
ms1221889,G0000005
ms1221890,G0000011
ms1221891,G0000006
ms1221892,G0000015
ms1221893,G0000015
ms1221894,G0000015
ms1221895,G0000005
ms1221896,G0000011
ms1221897,G0000006
ms1221898,G0000015
ms1221899,G0000011
ms1221900,G0000005
ms1221901,G0000006
ms1221902,G0000011
ms1221903,G0000005
ms1221904,G0000011
ms1221905,G0000006
ms1221906,G0000011
ms1221907,G0000015
ms1221908,G0000011
ms1221909,G0000005
ms1221910,G0000015
ms1221911,G0000006
ms1221912,G0000011
ms1221913,G0000015
ms1222218,G0000015
mt1221256,G0000013
mt1221257,G0000007
mt1221258,G0000006
mt1221259,G0000003
mt1221260,G0000014
mt1221261,G0000007
mt1221262,G0000004
mt1221263,G0000006
mt1221264,G0000009
mt1221265,G0000014
mt1221266,G0000007
mt1221267,G0000013
mt1221268,G0000006
mt1221269,G0000003
mt1221270,G0000012
mt1221271,G0000004
mt1221272,G0000006
mt1221273,G0000015
mt1221274,G0000015
mt1221275,G0000014
mt1221276,G0000007
mt1221277,G0000014
mt1221278,G0000015
mt1221279,G0000006
mt1221280,G0000003
mt1221281,G0000013
mt1221282,G0000012
mt1221283,G0000007
mt1221284,G0000004
mt1221285,G0000014
mt1221286,G0000015
mt1221287,G0000007
mt1221288,G0000004
mt1221289,G0000014
mt1221290,G0000009
mt1221291,G0000006
mt1221292,G0000012
mt1221293,G0000009
mt1221294,G0000014
mt1221295,G0000006
mt1221296,G0000003
mt1221297,G0000013
mt1221298,G0000015
mt1221914,G0000015
mt1221915,G0000009
mt1221916,G0000014
mt1221917,G0000009
mt1221918,G0000014
mt1221919,G0000006
mt1221920,G0000014
mt1221921,G0000007
mt1221922,G0000009
mt1221923,G0000006
mt1221924,G0000014
mt1221925,G0000012
mt1221926,G0000007
mt1221927,G0000015
mt1221928,G0000015
mt1221929,G0000015
mt1221930,G0000015
mt1221931,G0000006
mt1221932,G0000004
mt1221933,G0000003
mt1221934,G0000014
mt1221935,G0000015
mt1221936,G0000009
mt1221937,G0000006
mt1221938,G0000007
mt1221939,G0000014
mt1221940,G0000013
mt1221941,G0000007
mt1221942,G0000009
mt1221943,G0000014
mt1221944,G0000009
mt1221945,G0000007
mt1221946,G0000012
mt1221947,G0000009
mt1221948,G0000015
mt1221949,G0000015
mt1221950,G0000015
mt1221951,G0000015
mt1221952,G0000006
mt1221953,G0000009
mt1221954,G0000014
mt1221955,G0000015
mt1221956,G0000015
mt1221957,G0000015
mt1221958,G0000012
mt1221959,G0000007
mt6221299,G0000012
mt6221300,G0000006
mt6221301,G0000014
mt6221302,G0000013
mt6221303,G0000009
mt6221304,G0000013
mt6221960,G0000009
mt6221961,G0000004
mt6221962,G0000014
mt6221963,G0000006
mt6221964,G0000007
mt6221965,G0000004
mt6221966,G0000012
mt6221967,G0000014
mt6221968,G0000007
mt6221969,G0000009
mt6221970,G0000014
mt6221971,G0000006
mt6221972,G0000015
mt6221973,G0000015
mt6221974,G0000015
mt6221975,G0000009
mt6221976,G0000013
mt6221977,G0000007
mt6221978,G0000007
mt6221979,G0000014
mt6221980,G0000009
mt6221981,G0000015
mt6221982,G0000015
mt6221983,G0000015
mt6221984,G0000012
